TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
15011;0.74;0.20;-9.71;-0.76;1.54;-0.39 
15038;0.68;0.23;-9.66;-0.65;1.58;-0.54 
15064;0.74;0.20;-9.71;-0.71;1.39;-0.47 
15090;0.73;0.25;-9.67;-0.63;1.30;-0.43 
15116;0.77;0.23;-9.67;-0.48;1.48;-0.58 
15142;0.73;0.17;-9.72;-0.57;1.37;-0.46 
15169;0.72;0.20;-9.72;-0.50;1.35;-0.50 
15195;0.77;0.19;-9.72;-0.52;1.50;-0.53 
15221;0.68;0.23;-9.67;-0.67;1.46;-0.42 
15247;0.66;0.23;-9.71;-0.62;1.29;-0.47 
15273;0.66;0.20;-9.72;-0.56;1.34;-0.37 
15305;0.62;0.18;-9.72;-0.57;1.51;-0.39 
15331;0.63;0.22;-9.72;-0.71;1.30;-0.48 
15357;0.62;0.21;-9.70;-0.55;1.29;-0.47 
15384;0.58;0.19;-9.69;-0.52;1.44;-0.44 
15411;0.59;0.21;-9.73;-0.57;1.35;-0.51 
15436;0.46;0.22;-9.70;-0.57;1.21;-0.47 
15463;0.39;0.22;-9.74;-0.56;1.32;-0.52 
15490;0.32;0.22;-9.68;-0.53;1.35;-0.40 
15516;0.33;0.22;-9.69;-0.61;1.42;-0.37 
15542;0.28;0.22;-9.67;-0.54;1.32;-0.56 
15568;0.25;0.25;-9.70;-0.69;1.31;-0.29 
15595;0.26;0.22;-9.61;-0.63;1.25;-0.74 
15621;0.34;0.12;-9.70;-0.59;1.33;-0.67 
15653;0.44;0.12;-9.72;-0.56;1.33;-0.63 
15679;0.57;0.35;-9.57;-0.91;1.64;-0.62 
15706;0.45;0.21;-9.76;-0.66;1.21;-0.26 
15731;0.54;0.58;-9.02;-0.49;1.11;-0.21 
15758;0.48;0.31;-9.68;-0.72;1.34;-0.51 
15783;0.43;0.20;-9.75;-0.24;1.63;-0.35 
15810;0.52;0.57;-9.58;-0.72;1.09;-0.66 
15836;0.33;0.09;-9.91;-0.49;1.75;-0.27 
15862;0.25;0.29;-10.19;-0.74;1.48;-0.58 
15888;0.42;0.20;-9.70;-0.51;1.39;-0.65 
15915;0.25;0.17;-10.26;-0.74;1.56;-0.65 
15940;0.63;0.29;-9.32;-0.72;0.90;-0.39 
15973;0.47;0.37;-9.64;-0.69;1.44;-0.41 
16000;0.36;0.29;-9.27;-0.14;1.42;-0.34 
16025;0.45;0.35;-9.91;-0.69;1.19;-0.67 
16052;0.54;0.45;-8.86;-0.66;0.75;-0.04 
16077;0.42;0.42;-8.89;-0.57;1.50;-0.32 
16104;0.40;0.36;-9.18;-1.06;1.19;-0.42 
16130;0.39;0.22;-9.42;-0.50;1.16;-0.53 
16156;0.51;0.06;-9.72;-0.60;1.17;-0.64 
16182;0.19;0.17;-10.23;-0.34;1.99;-0.40 
16208;0.41;0.27;-9.54;-0.58;1.40;-0.18 
16234;0.51;0.28;-10.01;-0.02;1.14;-0.24 
16261;0.68;0.23;-9.40;-0.63;1.32;-0.26 
16292;0.61;0.77;-9.51;-0.25;0.00;-0.36 
16318;0.64;0.01;-8.95;-0.63;1.61;-0.53 
16345;0.30;0.30;-10.09;0.02;1.52;-0.15 
16370;0.66;0.54;-9.36;-0.76;0.56;-0.56 
16397;0.10;-0.51;-10.68;-0.80;2.37;-0.92 
16423;0.40;0.22;-9.73;0.04;1.67;-0.32 
16449;0.69;-0.09;-9.08;-0.28;0.92;-0.66 
16476;0.31;0.36;-9.58;-0.17;1.05;-0.53 
16501;0.45;0.14;-10.29;-0.25;1.34;-0.56 
16528;0.22;0.06;-10.40;-0.63;1.69;-0.50 
16553;0.60;0.49;-10.43;-0.84;1.42;-0.63 
16580;0.53;0.26;-10.24;-0.61;1.63;-0.51 
16606;0.66;0.12;-10.28;-0.50;1.59;-0.68 
16638;0.72;0.23;-9.17;-0.89;0.98;-0.44 
16664;0.88;0.42;-9.13;-0.50;0.31;-0.49 
16691;0.94;0.25;-9.05;-0.45;0.78;-0.44 
16717;0.54;0.19;-10.26;-0.78;1.73;-0.83 
16743;0.51;-0.25;-9.93;-0.78;1.46;-0.80 
16770;0.61;0.77;-10.38;-0.02;1.26;-0.48 
16796;0.71;0.28;-9.71;-0.34;1.33;-0.45 
16822;0.87;0.49;-8.55;-0.56;1.22;-0.53 
16848;0.26;0.07;-10.63;-1.17;2.66;-0.31 
16875;0.76;0.10;-9.37;-0.56;1.33;-0.78 
16901;0.35;-0.06;-10.60;-0.36;2.07;-0.56 
16927;0.49;0.09;-9.31;-1.27;1.09;-0.44 
16960;0.51;0.58;-9.82;-1.12;1.99;-0.69 
16986;0.64;0.92;-10.03;-0.63;0.82;-0.25 
17011;0.57;-0.02;-9.90;0.23;0.93;0.03 
17038;0.93;-0.11;-9.06;-0.47;1.00;-0.66 
17063;0.65;0.15;-9.52;-0.28;1.49;-0.29 
17090;0.75;0.68;-9.28;0.18;0.70;-0.04 
17116;0.61;0.17;-9.59;-0.32;1.44;-0.73 
17142;0.70;0.83;-8.90;-0.09;1.11;-0.33 
17168;0.49;0.86;-9.44;-0.59;0.96;0.06 
17195;0.78;-0.27;-8.79;-0.95;0.26;-0.50 
17220;0.77;0.43;-9.15;0.23;0.72;-0.74 
17247;0.38;-0.03;-9.82;-1.46;1.60;-0.48 
17272;0.79;0.57;-8.75;0.10;0.41;-0.24 
17304;0.36;-0.03;-10.01;-0.95;1.77;-0.43 
17331;0.15;0.29;-9.91;-0.18;0.50;-0.53 
17356;0.65;0.24;-9.59;-1.11;2.69;-0.27 
17383;0.74;-0.04;-9.62;0.31;0.19;-0.62 
17409;0.55;0.18;-9.63;-0.07;1.37;-0.40 
17435;0.21;0.58;-9.29;-0.43;1.76;-0.22 
17461;0.64;-0.67;-9.54;-0.63;1.81;-0.66 
17487;0.35;0.86;-8.93;-0.43;1.24;-0.18 
17513;0.40;0.73;-9.34;-0.42;2.21;-0.12 
17540;0.35;-0.03;-9.84;-1.01;1.95;-0.54 
17565;0.52;0.30;-9.39;-0.43;1.55;-0.18 
17592;0.39;-0.05;-9.63;-0.30;1.89;-0.32 
17624;0.79;0.33;-8.70;0.50;-0.24;-0.33 
17649;0.39;0.00;-8.96;0.02;0.32;-0.56 
17675;0.51;-0.12;-9.70;-0.25;0.89;-0.47 
17701;0.11;-0.06;-10.71;-0.65;0.89;-0.40 
17728;-0.01;0.24;-11.50;-1.08;2.41;-0.63 
17754;0.37;0.46;-8.65;0.07;1.79;-0.31 
17780;0.34;0.39;-9.92;-0.22;0.80;-0.56 
17822;0.15;0.25;-9.25;-0.75;1.03;-0.37 
17848;-0.03;0.44;-9.42;-0.24;1.32;-0.24 
17874;0.18;-0.32;-8.69;-0.22;1.31;-0.62 
17910;-0.34;0.68;-11.40;-1.01;3.22;-0.43 
17937;-0.15;0.69;-10.62;-1.20;1.77;0.03 
17969;-0.04;-0.30;-10.21;0.57;1.79;-0.80 
17995;0.54;-0.40;-9.80;-0.77;1.65;-0.31 
18022;-0.07;0.70;-10.14;-0.57;2.07;0.30 
18049;0.34;1.21;-9.30;-1.05;0.21;-0.12 
18074;0.25;0.12;-8.81;-1.32;0.72;-0.87 
18101;0.29;-0.96;-9.22;-1.91;1.13;-1.34 
18127;0.10;-0.41;-8.94;-1.63;1.99;-1.33 
18153;0.11;-0.33;-10.47;-0.81;2.62;-1.30 
18180;0.18;0.05;-9.98;-0.63;1.56;-0.85 
18206;0.39;0.10;-9.83;-1.29;2.17;-0.71 
18232;0.74;0.00;-10.16;-1.14;1.45;-0.29 
18258;0.81;-0.46;-9.95;-2.43;2.41;-0.59 
18285;0.85;0.07;-9.90;-1.10;1.01;-0.05 
18317;0.53;-0.98;-11.21;-1.08;1.74;-1.49 
18343;0.73;0.21;-10.37;-1.18;2.50;-0.71 
18369;0.87;-0.01;-9.75;-0.72;2.15;-0.47 
18396;0.73;-0.36;-9.99;-0.94;2.04;-0.50 
18421;0.90;-0.46;-9.43;-1.88;1.31;-0.69 
18448;1.37;0.47;-8.29;-1.21;-0.16;-0.24 
18473;0.33;0.97;-10.70;-1.37;2.02;0.10 
18500;0.46;0.71;-11.34;-1.82;2.57;0.15 
18526;0.68;-0.03;-9.06;-0.33;1.49;-0.66 
18552;0.25;0.09;-9.58;0.10;1.05;-1.01 
18578;0.86;-0.17;-9.94;-0.29;0.53;-1.13 
18605;0.56;0.28;-10.70;-0.63;1.92;-0.41 
18636;0.26;0.65;-10.64;-0.66;2.60;-0.53 
18663;1.23;0.63;-8.82;-0.33;1.39;0.18 
18689;1.12;-0.36;-9.04;0.17;0.80;-0.24 
18715;0.77;0.85;-11.80;-0.21;1.90;-0.50 
18741;0.44;-0.44;-8.83;0.23;0.50;-0.79 
18766;0.44;-0.75;-10.12;-0.93;1.15;-0.92 
18793;0.64;1.19;-11.45;-0.72;2.34;-0.54 
18820;0.91;-0.28;-8.17;-1.04;1.46;-0.72 
18845;0.99;0.98;-9.83;-0.40;0.35;-0.45 
18872;0.71;0.88;-11.43;0.05;1.69;0.03 
18897;0.76;-0.37;-9.18;-1.76;2.62;-0.94 
18924;1.32;1.09;-7.21;-0.12;-0.35;-0.31 
18956;0.92;-0.80;-10.59;-0.37;1.70;-0.78 
18981;0.81;-0.67;-10.04;-1.11;1.76;-0.81 
19008;0.61;-0.88;-9.93;-2.02;1.37;-0.92 
19035;0.81;0.54;-9.08;-0.69;-0.54;-0.62 
19060;0.53;0.89;-10.15;-0.53;0.85;-0.31 
19087;0.39;0.14;-11.50;-1.41;3.69;-0.32 
19112;0.84;-0.38;-10.35;0.63;1.88;-0.51 
19139;1.07;0.24;-10.19;-0.31;2.15;-0.87 
19165;1.18;0.62;-9.30;-0.06;0.67;-0.67 
19191;1.33;0.88;-9.80;-1.34;1.55;-0.04 
19217;1.09;-0.70;-10.00;-1.49;2.62;-0.44 
19244;1.12;-1.25;-9.30;0.89;-0.33;-0.70 
19275;1.09;0.45;-9.14;-0.86;2.70;-0.74 
19302;1.76;1.33;-6.87;-0.43;0.45;-0.07 
19328;1.19;0.31;-9.61;-0.49;1.85;-0.24 
19354;1.29;0.45;-9.32;-1.27;1.09;-0.43 
19380;1.18;0.07;-9.93;-0.60;1.15;-0.34 
19406;1.16;0.64;-10.36;-0.15;0.63;-0.31 
19433;1.24;0.32;-8.98;0.01;0.81;-0.52 
19459;1.41;0.36;-10.43;-0.19;1.21;-0.41 
19485;1.34;0.67;-8.70;-0.34;0.92;-0.35 
19512;1.53;-0.81;-9.35;-0.47;1.29;-0.61 
19537;0.79;0.59;-10.89;-1.02;2.61;-0.49 
19564;1.39;0.93;-9.82;-1.13;2.21;-0.03 
19590;1.47;0.18;-9.32;-0.66;0.86;-0.16 
19622;1.23;0.46;-8.80;-0.37;1.90;-0.38 
19648;1.04;-0.26;-10.12;-0.27;2.28;-0.55 
19675;0.96;0.42;-10.70;-1.86;1.37;-0.47 
19700;1.42;0.11;-8.98;0.29;0.18;-0.62 
19727;1.26;0.58;-10.14;-0.67;2.17;-0.18 
19752;1.09;0.43;-9.75;0.05;1.39;-0.54 
19779;1.30;-0.69;-9.76;-0.67;0.93;-0.60 
19805;1.54;0.52;-8.65;-0.38;1.41;-0.72 
19831;1.04;0.40;-10.08;-1.01;2.38;-0.56 
19857;1.52;0.39;-9.42;-0.56;1.30;-0.49 
19883;1.15;-0.08;-9.86;-1.14;2.32;-0.87 
19909;1.82;0.58;-8.02;0.51;-0.14;-0.23 
19941;1.35;-0.11;-10.63;-1.06;1.63;-0.72 
19968;1.63;0.54;-9.42;-0.27;1.01;-0.17 
19993;1.51;0.16;-9.59;-0.54;1.31;-0.82 
20020;1.47;0.06;-9.42;-0.70;1.31;-0.37 
20045;1.34;-0.06;-10.30;-1.12;1.88;-0.43 
20072;1.49;0.14;-10.17;-1.08;1.95;-0.72 
20098;1.45;0.21;-9.39;-0.68;1.67;-0.57 
20124;1.53;0.07;-9.71;-0.69;1.28;-0.38 
20150;1.76;0.24;-9.38;-0.69;1.30;-0.38 
20175;1.37;0.13;-9.80;-0.69;1.54;-0.40 
20202;1.59;0.29;-9.60;-0.63;1.30;-0.22 
20228;1.40;0.21;-9.80;-0.31;1.40;-0.53 
20259;1.28;0.23;-9.72;-0.50;1.17;-0.53 
20286;1.27;0.18;-9.68;-0.60;1.45;-0.33 
20312;1.25;0.17;-9.68;-0.63;1.46;-0.38 
20338;1.21;0.21;-9.65;-0.63;1.30;-0.38 
20364;0.67;0.20;-9.65;-0.65;1.27;-0.40 
20390;0.73;0.20;-9.67;-0.50;1.30;-0.61 
20416;0.71;0.24;-9.71;-0.68;1.56;-0.50 
20443;0.75;0.22;-9.71;-0.59;1.24;-0.41 
20468;0.74;0.20;-9.70;-0.60;1.32;-0.43 
20494;0.72;0.24;-9.67;-0.60;1.42;-0.54 
20520;0.72;0.23;-9.70;-0.72;1.48;-0.40 
20546;0.79;0.18;-9.68;-0.64;1.32;-0.54 
20572;0.74;0.18;-9.69;-0.74;1.54;-0.70 
20604;0.76;0.25;-9.68;-0.49;1.59;-0.40 
20630;0.73;0.24;-9.69;-0.55;1.58;-0.38 
20657;0.75;0.22;-9.68;-0.62;1.25;-0.51 
20682;0.72;0.25;-9.67;-0.54;1.40;-0.53 
20709;0.70;0.23;-9.67;-0.61;1.22;-0.52 
20734;0.75;0.21;-9.70;-0.57;1.18;-0.43 
20761;0.74;0.25;-9.69;-0.66;1.37;-0.50 
20787;0.72;0.20;-9.72;-0.70;1.40;-0.58 
20813;0.73;0.22;-9.68;-0.70;1.38;-0.47 
20855;0.68;0.18;-9.71;-0.66;1.45;-0.51 
20881;0.66;0.21;-9.73;-0.53;1.36;-0.50 
20908;0.69;0.22;-9.73;-0.60;1.30;-0.37 
20940;0.63;0.22;-9.69;-0.65;1.27;-0.35 
20966;0.43;0.26;-9.73;-0.43;1.29;-0.44 
20992;0.15;0.20;-9.70;-0.77;1.27;-0.41 
21018;0.21;0.20;-9.69;-0.47;1.32;-0.40 
21044;0.09;0.17;-9.78;-0.47;1.37;-0.43 
21069;0.00;0.19;-9.77;-0.43;1.42;-0.37 
21096;0.25;0.22;-9.51;-0.65;1.62;-0.40 
21132;-0.08;0.24;-9.74;-0.60;1.34;-0.23 
21158;-0.01;0.10;-9.77;-0.69;1.24;-0.72 
21184;-0.08;0.19;-9.81;-0.30;1.53;-0.47 
21211;0.11;0.05;-9.72;-0.91;1.49;-0.14 
21236;0.00;0.05;-9.99;-0.76;1.08;-0.50 
21262;-0.04;0.13;-9.94;-0.47;1.83;-0.59 
21295;0.13;0.05;-9.65;-0.46;1.33;-0.63 
21320;0.23;0.11;-9.72;-0.95;1.66;-0.33 
21346;0.16;0.11;-9.39;-1.03;1.46;-0.55 
21372;0.25;0.72;-8.93;-0.49;0.54;-0.27 
21398;-0.05;0.02;-10.68;-1.11;1.91;-0.76 
21425;0.07;0.31;-9.78;-0.74;1.89;-0.22 
21450;0.18;0.31;-9.31;-0.02;0.97;-0.42 
21476;0.20;-0.28;-10.01;-0.47;2.24;-0.86 
21502;0.19;0.09;-9.32;-0.50;1.21;-0.38 
21528;0.35;0.04;-9.30;-0.08;0.76;-0.30 
21554;0.02;0.31;-10.36;-0.98;2.69;-0.76 
21580;0.49;0.02;-9.96;0.08;0.47;-0.24 
21612;0.03;0.37;-9.70;-0.45;1.07;-0.59 
21638;0.25;0.80;-9.93;-0.31;1.11;-0.51 
21664;0.26;0.23;-9.57;-0.10;0.47;-0.22 
21690;0.19;-0.23;-11.64;-0.12;1.22;-0.44 
21716;0.13;-0.28;-10.08;-0.31;2.16;-0.85 
21742;0.34;1.06;-9.36;-0.26;0.70;0.09 
21768;0.19;-0.39;-10.84;-0.88;1.98;-0.59 
21794;0.14;0.10;-10.45;-0.45;0.99;-0.54 
21820;0.45;-0.27;-10.38;-0.32;0.37;-0.51 
21847;0.29;-0.21;-10.32;0.05;0.92;-0.69 
21872;0.32;-0.01;-10.04;-0.43;1.24;-0.43 
21899;0.10;-0.29;-10.99;-1.00;1.22;-0.61 
21931;0.07;0.14;-10.05;-0.65;1.88;-0.39 
21957;0.49;-0.22;-9.89;-1.08;1.10;-0.62 
21983;0.43;-0.26;-9.63;0.53;0.70;-0.26 
22009;0.62;0.77;-9.60;-1.07;1.15;-0.48 
22035;0.18;0.02;-10.73;-0.89;2.38;-0.39 
22062;0.44;-0.53;-9.45;-0.64;0.70;-0.69 
22087;0.72;0.79;-8.66;-0.37;0.37;-0.22 
22114;0.41;0.14;-10.25;-0.76;1.44;-0.63 
22140;0.58;0.02;-9.32;-1.13;0.76;-0.61 
22166;0.75;0.21;-9.37;-0.43;1.22;-0.54 
22193;0.32;0.67;-10.57;-0.76;1.53;-0.25 
22218;0.27;0.42;-9.93;-0.54;1.15;-0.43 
22245;-0.03;-0.46;-10.48;-1.15;2.56;-0.79 
22277;0.65;0.64;-9.00;0.24;0.50;-0.58 
22303;0.44;0.49;-9.96;-1.27;2.77;-0.55 
22329;0.23;0.55;-9.61;-0.34;1.24;-0.04 
22354;0.70;0.39;-8.49;0.18;0.22;-0.84 
22381;0.93;0.35;-10.34;-1.14;2.74;-0.04 
22407;0.27;0.18;-10.82;-1.13;3.01;-0.13 
22433;0.89;0.68;-9.36;0.54;0.53;-0.97 
22459;0.70;-0.32;-9.92;-2.02;1.34;-0.68 
22484;1.08;0.37;-10.00;-0.28;2.16;0.37 
22511;0.58;-0.86;-11.30;-0.98;2.21;-1.40 
22537;0.84;1.02;-8.66;-0.66;0.06;-0.56 
22562;0.74;-0.03;-9.98;-0.56;1.98;0.14 
22594;1.47;0.18;-7.96;-1.11;-0.64;-0.91 
22621;0.98;0.47;-8.55;-0.50;0.20;-0.24 
22646;0.77;-0.30;-9.88;-0.20;2.16;-0.43 
22673;0.77;1.16;-9.33;-0.30;1.14;-0.37 
22699;0.86;-0.19;-10.08;-0.62;1.40;-0.61 
22724;0.68;-0.22;-10.21;-0.36;1.46;-0.61 
22751;0.99;0.83;-8.82;-0.15;0.18;-0.18 
22776;1.09;0.66;-9.77;-0.72;1.47;-0.27 
22803;0.84;-0.24;-10.54;-0.88;2.30;-0.56 
22829;0.70;0.27;-9.49;-0.47;-0.14;-0.52 
22854;0.95;0.45;-8.93;0.31;0.92;-0.53 
22881;0.32;0.05;-11.56;-0.12;2.88;0.06 
22924;0.56;-0.07;-10.13;-0.59;1.30;-0.65 
22949;0.94;-0.19;-10.71;0.25;0.79;-0.50 
22975;0.86;0.65;-9.65;0.09;-0.05;-0.09 
23002;1.18;1.60;-8.12;-1.50;1.51;-0.08 
23027;0.72;-0.49;-9.45;-0.62;1.98;-0.79 
23054;1.11;-1.05;-10.03;-0.31;1.18;-0.61 
23079;0.93;0.21;-9.38;-0.28;-0.07;-0.14 
23106;0.98;1.19;-9.25;-0.76;0.66;-0.25 
23132;0.56;-0.15;-9.96;-1.60;2.50;-0.87 
23157;0.98;1.01;-8.78;-0.60;2.34;-0.08 
23184;0.92;0.65;-9.85;-0.11;1.21;-0.22 
23209;0.83;-0.31;-10.39;1.12;0.50;-0.25 
23236;0.58;-0.40;-11.71;0.09;2.63;-1.04 
23268;0.54;0.52;-10.27;-1.47;2.24;-0.76 
23294;0.75;0.39;-9.90;-1.12;1.50;-0.47 
23320;0.74;-0.02;-9.26;0.87;-0.64;-0.40 
23347;0.63;-0.02;-10.41;-0.90;0.95;-1.04 
23373;0.88;-0.38;-10.30;-0.68;1.79;-0.36 
23400;0.98;0.33;-9.66;-0.08;0.24;-1.06 
23427;0.86;-0.34;-10.86;-0.89;2.14;-0.39 
23453;0.73;0.69;-9.57;0.05;-0.66;-0.98 
23479;1.09;-0.58;-10.94;-1.42;2.01;-0.31 
23505;0.96;0.10;-10.15;-1.22;2.30;-0.83 
23532;0.80;0.63;-10.13;-0.53;2.02;-0.27 
23559;0.95;-0.35;-9.61;-2.45;3.07;-0.96 
23591;1.14;0.43;-10.42;0.20;0.52;-0.28 
23617;0.97;-0.08;-9.84;-0.44;1.39;-0.79 
23644;0.76;-0.26;-9.95;-0.34;1.67;-0.15 
23669;1.11;0.32;-8.85;-0.11;0.48;-0.75 
23696;0.81;-0.12;-9.93;-1.43;1.96;-0.06 
23723;0.92;0.63;-9.96;0.14;1.29;-0.73 
23748;1.00;0.66;-9.71;-0.88;1.98;-0.35 
23775;0.99;0.17;-9.52;-0.53;0.63;-0.69 
23800;1.00;0.21;-10.00;-0.37;1.66;-0.17 
23827;1.08;-0.32;-8.86;-0.25;1.13;-0.77 
23854;0.82;0.34;-10.00;-0.94;2.03;-0.40 
23896;1.22;0.21;-8.71;-0.24;0.90;-0.50 
23927;0.98;0.65;-9.55;-0.47;1.63;-0.41 
23954;1.16;-0.09;-9.87;-0.23;1.24;-0.60 
23980;1.34;0.43;-9.51;-0.66;0.99;-0.50 
24006;1.30;0.25;-9.31;-0.40;0.61;-0.65 
24032;1.32;0.19;-9.42;-0.75;0.85;-0.69 
24058;1.19;0.06;-8.85;-0.07;0.31;-0.71 
24085;1.06;0.02;-9.34;0.29;2.24;-0.66 
24111;0.85;-0.17;-10.93;-0.83;1.99;-0.55 
24137;1.29;-0.20;-9.24;-1.10;-0.08;-0.65 
24164;1.38;0.28;-8.86;-0.54;1.30;-0.32 
24189;1.59;0.34;-9.01;-0.69;1.23;-0.92 
24216;1.21;0.77;-9.95;-0.64;0.99;-0.14 
24242;1.23;0.27;-9.15;-0.58;2.31;-0.18 
24274;1.20;0.24;-9.99;-0.73;1.42;-0.50 
24300;1.05;-0.00;-9.86;-0.85;1.89;-0.60 
24336;1.18;0.45;-9.14;-0.01;0.92;-0.24 
24363;1.25;-0.32;-9.35;-0.64;1.17;-1.18 
24389;1.38;0.18;-9.13;-0.29;1.34;-0.50 
24415;1.19;0.30;-9.88;-0.57;1.98;-0.28 
24441;1.26;0.27;-9.84;0.03;0.68;-0.18 
24468;1.09;0.31;-9.39;-0.85;1.05;-0.15 
24494;1.33;0.08;-9.35;-0.74;2.04;-0.56 
24520;1.45;0.61;-8.50;0.18;0.14;-0.64 
24546;1.17;-0.14;-10.33;-0.34;0.93;-0.79 
24572;1.38;0.08;-9.32;-0.12;0.60;-0.96 
24604;1.19;0.10;-10.02;-0.33;2.07;-0.12 
24631;1.20;0.44;-10.20;-0.85;1.40;-0.64 
24657;1.21;-0.12;-10.39;-0.31;1.24;-0.47 
24684;1.19;0.23;-9.59;-0.68;0.86;-0.47 
24710;1.24;0.24;-9.74;-0.60;1.66;-0.57 
24736;1.22;0.37;-9.79;-0.76;1.50;-0.61 
24763;1.22;0.04;-9.75;-0.53;1.21;-0.43 
24790;1.14;0.26;-9.84;-0.45;1.80;-0.33 
24815;1.20;0.09;-9.63;-0.49;1.40;-0.50 
24842;1.24;0.15;-9.64;-0.51;1.26;-0.64 
24868;1.22;0.13;-9.68;-0.70;1.27;-0.49 
24895;1.08;0.23;-9.74;-0.48;1.44;-0.46 
24927;1.26;0.19;-9.53;-0.52;1.14;-0.50 
24953;1.11;0.20;-9.68;-0.57;1.46;-0.42 
24979;1.14;0.16;-9.58;-0.56;1.32;-0.46 
25006;1.04;0.22;-9.62;-0.57;1.31;-0.35 
25031;1.05;0.20;-9.69;-0.69;1.58;-0.51 
25058;1.05;0.19;-9.68;-0.39;1.51;-0.61 
25084;0.96;0.17;-9.77;-0.56;1.38;-0.48 
25110;0.73;0.23;-9.69;-0.52;1.33;-0.32 
25137;0.70;0.17;-9.70;-0.53;1.45;-0.51 
25162;0.70;0.22;-9.69;-0.52;1.37;-0.28 
25189;0.73;0.18;-9.70;-0.51;1.37;-0.41 
25216;0.77;0.21;-9.70;-0.53;1.27;-0.51 
25241;0.73;0.22;-9.70;-0.53;1.36;-0.50 
25273;0.75;0.20;-9.73;-0.45;1.33;-0.55 
25299;0.73;0.22;-9.70;-0.47;1.38;-0.53 
25326;0.76;0.22;-9.69;-0.45;1.43;-0.53 
25352;0.75;0.20;-9.68;-0.51;1.34;-0.69 
25378;0.74;0.22;-9.69;-0.46;1.40;-0.55 
25404;0.69;0.21;-9.68;-0.52;1.15;-0.41 
25431;0.73;0.24;-9.70;-0.59;1.37;-0.29 
25456;0.73;0.22;-9.66;-0.49;1.36;-0.55 
25483;0.72;0.19;-9.71;-0.43;1.27;-0.52 
25508;0.75;0.23;-9.70;-0.58;1.40;-0.42 
25535;0.71;0.20;-9.64;-0.56;1.55;-0.31 
25562;0.71;0.24;-9.69;-0.56;1.40;-0.54 
25593;0.71;0.22;-9.70;-0.57;1.60;-0.49 
25619;0.74;0.21;-9.67;-0.63;1.31;-0.52 
25646;0.71;0.23;-9.71;-0.50;1.40;-0.59 
25671;0.74;0.21;-9.68;-0.55;1.28;-0.30 
25698;0.75;0.23;-9.68;-0.45;1.42;-0.43 
25723;0.74;0.21;-9.67;-0.71;1.30;-0.37 
25750;0.70;0.21;-9.68;-0.69;1.40;-0.47 
25776;0.73;0.22;-9.68;-0.59;1.50;-0.65 
25802;0.75;0.22;-9.66;-0.63;1.46;-0.47 
25828;0.73;0.18;-9.69;-0.64;1.43;-0.42 
25854;0.75;0.21;-9.69;-0.50;1.39;-0.53 
25881;0.77;0.20;-9.70;-0.42;1.38;-0.49 
25907;0.74;0.21;-9.66;-0.44;1.37;-0.34 
25938;0.74;0.21;-9.67;-0.37;1.28;-0.60 
25965;0.73;0.22;-9.67;-0.44;1.41;-0.43 
25992;0.74;0.25;-9.67;-0.53;1.34;-0.53 
26017;0.73;0.23;-9.70;-0.82;1.43;-0.42 
26044;0.75;0.20;-9.70;-0.65;1.21;-0.50 
26071;0.75;0.21;-9.70;-0.55;1.36;-0.43 
26096;0.71;0.21;-9.70;-0.54;1.49;-0.60 
26123;0.78;0.22;-9.70;-0.58;1.41;-0.43 
26149;0.74;0.23;-9.68;-0.60;1.23;-0.50 
26175;0.74;0.18;-9.69;-0.59;1.34;-0.33 
26202;0.73;0.19;-9.69;-0.62;1.33;-0.63 
26228;0.74;0.23;-9.70;-0.67;1.50;-0.39 
26260;0.71;0.20;-9.69;-0.55;1.27;-0.53 
26287;0.73;0.21;-9.66;-0.60;1.29;-0.43 
26312;0.72;0.19;-9.71;-0.67;1.36;-0.31 
26339;0.74;0.21;-9.69;-0.60;1.46;-0.37 
26364;0.72;0.23;-9.70;-0.55;1.37;-0.39 
26391;0.74;0.18;-9.70;-0.51;1.48;-0.45 
26417;0.72;0.22;-9.69;-0.50;1.29;-0.59 
26443;0.72;0.23;-9.71;-0.57;1.40;-0.37 
26469;0.75;0.22;-9.68;-0.66;1.19;-0.57 
26496;0.72;0.21;-9.69;-0.47;1.31;-0.47 
26521;0.78;0.23;-9.68;-0.56;1.33;-0.42 
26548;0.74;0.22;-9.71;-0.51;1.28;-0.44 
26573;0.72;0.22;-9.68;-0.46;1.41;-0.56 
26606;0.74;0.22;-9.68;-0.69;1.36;-0.41 
26632;0.74;0.21;-9.68;-0.66;1.39;-0.44 
26658;0.72;0.18;-9.72;-0.66;1.50;-0.70 
26684;0.74;0.22;-9.68;-0.69;1.48;-0.37 
26711;0.71;0.19;-9.70;-0.65;1.44;-0.64 
26736;0.74;0.20;-9.67;-0.47;1.37;-0.43 
26763;0.73;0.22;-9.68;-0.53;1.29;-0.52 
26788;0.73;0.19;-9.66;-0.69;1.45;-0.50 
26815;0.73;0.19;-9.73;-0.63;1.23;-0.47 
26841;0.72;0.24;-9.70;-0.55;1.37;-0.58 
26867;0.74;0.21;-9.71;-0.56;1.45;-0.55 
26893;0.71;0.22;-9.68;-0.56;1.46;-0.43 
26941;0.73;0.21;-9.73;-0.50;1.39;-0.36 
26967;0.71;0.22;-9.72;-0.74;1.42;-0.50 
26993;0.71;0.20;-9.73;-0.54;1.48;-0.56 
27020;0.75;0.18;-9.66;-0.71;1.38;-0.43 
